"","run_number","site","date","lc","species","subsample","mass_mg","percent_N","percent_C","NC_ratio","soil_run","soil_mass","soil_N","soil_C","soil_NC","n_cores","rock_bottom","organic","depth","d15N","d13CVPDB","x","y","Lat","Long"
"689","9","Wetland.28",2022-06-14,"Wetland","Deergrass",1,3.145,2.1,46.19,0.045464386,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"690","9","Wetland.28",2022-06-15,"Wetland","Deergrass",1,3.145,2.1,46.19,0.045464386,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"691","9","Wetland.28",2022-06-14,"Wetland","Deergrass",2,2.98,2.4,46.46,0.05165734,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"692","9","Wetland.28",2022-06-15,"Wetland","Deergrass",2,2.98,2.4,46.46,0.05165734,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"693","9","Wetland.28",2022-06-14,"Wetland","Deergrass",3,3.093,2.19,46.31,0.047290002,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"694","9","Wetland.28",2022-06-15,"Wetland","Deergrass",3,3.093,2.19,46.31,0.047290002,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"695","9","Wetland.28",2022-06-14,"Wetland","Deergrass",4,3.234,1.85,46.49,0.039793504,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"696","9","Wetland.28",2022-06-15,"Wetland","Deergrass",4,3.234,1.85,46.49,0.039793504,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"697","9","Wetland.6",2022-06-15,"Wetland","Deergrass",1,3.074,1.57,43.92,0.035746812,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"698","9","Wetland.6",2022-06-15,"Wetland","Deergrass",2,3.229,2.75,46.62,0.058987559,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"699","9","Wetland.6",2022-06-15,"Wetland","Deergrass",3,3.17,1.7,43.84,0.038777372,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"700","9","Wetland.6",2022-06-15,"Wetland","Deergrass",4,3.351,1.65,42.91,0.038452575,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"701","10","Wetland.8",2022-06-14,"Wetland","Deergrass",1,3.087,1.55,44.5,0.034831461,11,5.224,2.27,52.84,0.042959879,"3","no",NA,44,NA,NA,696093,5505131,49.66679728,-54.28240451
"702","10","Wetland.8",2022-06-14,"Wetland","Deergrass",2,3.429,1.77,45.35,0.039029768,11,5.224,2.27,52.84,0.042959879,"3","no",NA,44,NA,NA,696093,5505131,49.66679728,-54.28240451
"703","10","Wetland.8",2022-06-14,"Wetland","Deergrass",3,3.387,1.59,44.5,0.035730337,11,5.224,2.27,52.84,0.042959879,"3","no",NA,44,NA,NA,696093,5505131,49.66679728,-54.28240451
"704","10","Wetland.8",2022-06-14,"Wetland","Deergrass",4,3.27,1.72,46.05,0.037350706,11,5.224,2.27,52.84,0.042959879,"3","no",NA,44,NA,NA,696093,5505131,49.66679728,-54.28240451
"705","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",1,3.263,2.75,44.77,0.061425061,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"706","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",2,3.241,2.21,44.57,0.049584923,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"707","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",3,3.195,2.33,44.63,0.052207036,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"708","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",4,3.113,2.1,45.61,0.046042535,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"709","6","Scrub.11",2022-06-14,"Scrub","graminoid_spp.",1,3.063,1.48,46.82,0.031610423,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"710","6","Scrub.11",2022-06-14,"Scrub","graminoid_spp.",2,3.015,1.34,43.99,0.030461469,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"711","6","Scrub.11",2022-06-14,"Scrub","graminoid_spp.",3,3.219,1.59,45.63,0.034845496,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"712","6","Scrub.11",2022-06-14,"Scrub","graminoid_spp.",4,3.064,1.49,45.74,0.032575426,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"713","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",1,3.497,3.64,45.7,0.079649891,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"714","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",2,3.26,3.24,44.98,0.072032014,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"715","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",3,3.089,3.71,45.52,0.081502636,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"716","8","Wetland.18",2022-06-15,"Wetland","graminoid_spp.",4,3.119,3.78,45.69,0.082731451,11,5.383,1.66,26.62,0.062359128,"3","no",NA,20,NA,NA,712273,5509491,49.70048548,-54.05610475
"717","1","Mixed.12",2022-06-14,"Mixed","Kalmia",1,3.393,1.68,55.36,0.030346821,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"718","1","Mixed.12",2022-06-14,"Mixed","Kalmia",2,3.051,1.66,56.76,0.029245948,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"719","1","Mixed.12",2022-06-14,"Mixed","Kalmia",3,3.104,1.62,55.16,0.029369108,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"720","1","Mixed.12",2022-06-14,"Mixed","Kalmia",4,3.215,1.97,54.6,0.036080586,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"721","1","Mixed.6",2022-06-15,"Mixed","Kalmia",1,3.421,3.07,43.95,0.069852105,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"722","1","Mixed.6",2022-06-15,"Mixed","Kalmia",2,3.57,1.22,58.08,0.02100551,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"723","1","Mixed.6",2022-06-15,"Mixed","Kalmia",3,3.41,1.7,56.56,0.030056577,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"724","1","Mixed.6",2022-06-15,"Mixed","Kalmia",4,3.315,1.4,55.92,0.025035765,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"725","2","Lichen.9",2022-06-14,"Lichen","Kalmia",1,3.212,1.29,53.16,0.024266366,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"726","2","Lichen.9",2022-06-14,"Lichen","Kalmia",2,3.154,1.16,56.45,0.020549159,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"727","2","Lichen.9",2022-06-14,"Lichen","Kalmia",3,3.071,1.16,57.08,0.020322355,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"728","2","Lichen.9",2022-06-14,"Lichen","Kalmia",4,3.224,1.23,56.23,0.021874444,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"729","3","Mixed.12",2022-06-14,"Mixed","Kalmia",1,3.393,1.68,55.36,0.030346821,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"730","3","Mixed.12",2022-06-14,"Mixed","Kalmia",2,3.051,1.66,56.76,0.029245948,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"731","3","Mixed.12",2022-06-14,"Mixed","Kalmia",3,3.104,1.62,55.16,0.029369108,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"732","3","Mixed.12",2022-06-14,"Mixed","Kalmia",4,3.215,1.97,54.6,0.036080586,10,5.143,1.81,31.99,0.056580181,"3","yes",NA,8.333333333,NA,NA,700643,5504661,49.66107855,-54.21966564
"733","3","Mixed.6",2022-06-15,"Mixed","Kalmia",1,3.421,1.42,57.24,0.024807827,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"734","3","Mixed.6",2022-06-15,"Mixed","Kalmia",2,3.57,1.22,58.08,0.02100551,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"735","3","Mixed.6",2022-06-15,"Mixed","Kalmia",3,3.41,1.7,56.56,0.030056577,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"736","3","Mixed.6",2022-06-15,"Mixed","Kalmia",4,3.315,1.4,55.92,0.025035765,10,5.085,1.08,44.75,0.024134078,"3","yes",NA,10,NA,NA,710823,5510001,49.70557581,-54.07591109
"737","6","Scrub.11",2022-06-14,"Scrub","Kalmia",1,3.226,1.24,53.47,0.023190574,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"738","6","Scrub.11",2022-06-14,"Scrub","Kalmia",2,3.049,1.3,52.62,0.024705435,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"739","6","Scrub.11",2022-06-14,"Scrub","Kalmia",3,2.98,1.17,53.51,0.021865072,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"740","6","Scrub.11",2022-06-14,"Scrub","Kalmia",4,3.246,1.29,51.82,0.024893863,11,5.053,0.67,45.76,0.014641608,"3","no",NA,12.66666667,NA,NA,700773,5504761,49.6619337,-54.21781519
"741","6","Scrub.13",2022-06-14,"Scrub","Alder",1,3.022,3.56,48.32,0.073675497,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"742","6","Scrub.13",2022-06-14,"Scrub","Alder",2,3.049,3.33,50.34,0.066150179,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"743","6","Scrub.13",2022-06-14,"Scrub","Alder",3,3.137,3.57,48.56,0.073517298,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"744","6","Scrub.13",2022-06-14,"Scrub","Alder",4,3.084,3.45,47.79,0.072190835,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"745","9","Wetland.28",2022-06-14,"Wetland","Kalmia",1,3.048,1.14,50.48,0.022583201,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"746","9","Wetland.28",2022-06-15,"Wetland","Kalmia",1,3.048,1.14,50.48,0.022583201,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"747","9","Wetland.28",2022-06-14,"Wetland","Kalmia",2,3.374,1.09,51.99,0.02096557,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"748","9","Wetland.28",2022-06-15,"Wetland","Kalmia",2,3.374,1.09,51.99,0.02096557,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"749","9","Wetland.28",2022-06-14,"Wetland","Kalmia",3,3.464,0.86,52.48,0.016387195,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"750","9","Wetland.28",2022-06-15,"Wetland","Kalmia",3,3.464,0.86,52.48,0.016387195,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"751","9","Wetland.28",2022-06-14,"Wetland","Kalmia",4,2.997,1.12,52.43,0.021361816,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"752","9","Wetland.28",2022-06-15,"Wetland","Kalmia",4,2.997,1.12,52.43,0.021361816,11,5.076,1.99,51.08,0.038958496,"3","no",NA,25,NA,NA,700223,5503591,49.65160516,-54.22602531
"753","9","Wetland.6",2022-06-15,"Wetland","Kalmia",1,3.137,2.24,47.66,0.04699958,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"754","9","Wetland.6",2022-06-15,"Wetland","Kalmia",2,3.376,1.15,49.12,0.023412052,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"755","9","Wetland.6",2022-06-15,"Wetland","Kalmia",3,3.24,1.32,53.64,0.024608501,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"756","9","Wetland.6",2022-06-15,"Wetland","Kalmia",4,3.061,1.35,51.66,0.026132404,11,5.034,1.18,51.47,0.022925976,"3","no",NA,27.5,NA,NA,712413,5509481,49.70034631,-54.05417131
"757","1","Lichen.9",2022-06-14,"Lichen","Lingonberry",3,3.302,0.53,52.4,0.010114504,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"758","1","Lichen.9",2022-06-14,"Lichen","Lingonberry",4,3.114,0.56,52.01,0.01076716,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"759","2","Lichen.9",2022-06-14,"Lichen","Lingonberry",1,3.091,0.58,53.03,0.010937205,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"760","2","Lichen.9",2022-06-14,"Lichen","Lingonberry",2,3.587,0.56,54.17,0.010337825,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"761","3","Lichen.9",2022-06-14,"Lichen","Lingonberry",3,3.302,0.53,52.4,0.010114504,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"762","3","Lichen.9",2022-06-14,"Lichen","Lingonberry",4,3.114,0.56,52.01,0.01076716,10,5.01,0.49,24.39,0.020090201,"3","yes",NA,18.33333333,NA,NA,699923,5506191,49.67506315,-54.22884911
"763","4","Rocky.10",2022-06-15,"Rocky","Lingonberry",1,2.96,0.57,50.64,0.011255924,10,5.137,0.57,20.3,0.028078818,"3","yes",NA,9,NA,NA,712273,5509621,49.70165322,-54.05603414
"764","4","Rocky.10",2022-06-15,"Rocky","Lingonberry",2,3.055,0.55,48.55,0.011328527,10,5.137,0.57,20.3,0.028078818,"3","yes",NA,9,NA,NA,712273,5509621,49.70165322,-54.05603414
"765","4","Rocky.10",2022-06-15,"Rocky","Lingonberry",3,3.239,0.57,51.64,0.011037955,10,5.137,0.57,20.3,0.028078818,"3","yes",NA,9,NA,NA,712273,5509621,49.70165322,-54.05603414
"766","4","Rocky.10",2022-06-15,"Rocky","Lingonberry",4,3.13,0.75,49.89,0.015033073,10,5.137,0.57,20.3,0.028078818,"3","yes",NA,9,NA,NA,712273,5509621,49.70165322,-54.05603414
"767","6","Scrub.13",2022-06-14,"Scrub","Blueberry",1,3.075,3.02,48.53,0.062229549,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"768","6","Scrub.13",2022-06-14,"Scrub","Blueberry",2,3.287,3.35,48.3,0.069358178,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"769","6","Scrub.13",2022-06-14,"Scrub","Blueberry",3,3.311,2.63,49.84,0.05276886,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"770","6","Scrub.13",2022-06-14,"Scrub","Blueberry",4,3.049,4.33,47.98,0.090245936,11,5.475,1.19,34.58,0.034412955,"4","yes",NA,4.25,NA,NA,697023,5504301,49.65903722,-54.26994891
"771","1","Mixed.10",2022-06-14,"Mixed","Alder",1,3.382,3.91,47.91,0.081611355,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"772","1","Mixed.10",2022-06-14,"Mixed","Alder",2,3.147,4.31,47.76,0.090242881,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"773","1","Mixed.10",2022-06-14,"Mixed","Alder",3,3.284,4.23,49.32,0.085766423,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"774","1","Mixed.10",2022-06-14,"Mixed","Alder",4,3.045,4.12,47.66,0.086445657,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"775","1","Mixed.8",2022-06-14,"Mixed","Alder",1,3.17,4.43,48.08,0.092138103,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"776","1","Mixed.8",2022-06-14,"Mixed","Alder",2,2.965,4.17,49.21,0.084738874,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"777","1","Mixed.8",2022-06-14,"Mixed","Alder",3,3.084,4.37,49.16,0.088893409,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"778","1","Mixed.8",2022-06-14,"Mixed","Alder",4,3.093,4.21,49.34,0.085326307,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"779","2","Conifer.6",2022-06-15,"Conifer","Alder",2,3.053,3.5,49.89,0.07015434,11,5.14,1.02,38.49,0.02650039,"4","yes",NA,4.75,NA,NA,707333,5511101,49.71666861,-54.12366812
"780","2","Conifer.6",2022-06-15,"Conifer","Alder",3,3.031,3.39,49.25,0.068832487,11,5.14,1.02,38.49,0.02650039,"4","yes",NA,4.75,NA,NA,707333,5511101,49.71666861,-54.12366812
"781","2","Conifer.6",2022-06-15,"Conifer","Alder",4,2.104,3.53,48.74,0.072425113,11,5.14,1.02,38.49,0.02650039,"4","yes",NA,4.75,NA,NA,707333,5511101,49.71666861,-54.12366812
"782","2","Conifer.8",2022-06-14,"Conifer","Alder",1,2.282,3.97,50.08,0.079273163,11,5.193,1.76,29.52,0.059620596,"4","yes",NA,3.5,NA,NA,700613,5504541,49.66001044,-54.22014231
"783","2","Conifer.8",2022-06-14,"Conifer","Alder",2,2.211,4.59,48.8,0.094057377,11,5.193,1.76,29.52,0.059620596,"4","yes",NA,3.5,NA,NA,700613,5504541,49.66001044,-54.22014231
"784","2","Conifer.8",2022-06-14,"Conifer","Alder",3,2.264,4.19,51.9,0.080732177,11,5.193,1.76,29.52,0.059620596,"4","yes",NA,3.5,NA,NA,700613,5504541,49.66001044,-54.22014231
"785","2","Conifer.8",2022-06-14,"Conifer","Alder",4,2.103,3.56,47.77,0.07452376,11,5.193,1.76,29.52,0.059620596,"4","yes",NA,3.5,NA,NA,700613,5504541,49.66001044,-54.22014231
"786","3","Mixed.10",2022-06-14,"Mixed","Alder",1,3.382,3.91,47.91,0.081611355,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"787","3","Mixed.10",2022-06-14,"Mixed","Alder",2,3.147,4.31,47.76,0.090242881,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"788","3","Mixed.10",2022-06-14,"Mixed","Alder",3,3.284,4.23,49.32,0.085766423,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"789","3","Mixed.10",2022-06-14,"Mixed","Alder",4,3.045,4.12,47.66,0.086445657,10,5.229,0.22,5.67,0.038800705,"4","yes",NA,5.25,NA,NA,700113,5506001,49.67329316,-54.22631591
"790","3","Mixed.8",2022-06-14,"Mixed","Alder",1,3.17,4.43,48.08,0.092138103,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"791","3","Mixed.8",2022-06-14,"Mixed","Alder",2,2.965,4.17,49.21,0.084738874,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"792","3","Mixed.8",2022-06-14,"Mixed","Alder",3,3.084,4.37,49.16,0.088893409,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"793","3","Mixed.8",2022-06-14,"Mixed","Alder",4,3.093,4.21,49.34,0.085326307,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"794","6","Scrub.14",2022-06-13,"Scrub","Crowberry",1,3.059,0.56,53.71,0.010426364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699353,5506931,49.68190007,-54.23636318
"795","6","Scrub.14",2022-06-13,"Scrub","Crowberry",2,3.104,0.63,52.6,0.011977186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699353,5506931,49.68190007,-54.23636318
"796","6","Scrub.14",2022-06-13,"Scrub","Crowberry",3,3.273,0.61,50.68,0.012036306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699353,5506931,49.68190007,-54.23636318
"797","6","Scrub.14",2022-06-13,"Scrub","Crowberry",4,3.198,0.64,54.08,0.01183432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699353,5506931,49.68190007,-54.23636318
"798","8","Wetland.13",2022-06-16,"Wetland","Dwarf_birch",1,3.026,2.55,49.03,0.052008974,11,5.089,1.83,50.99,0.03588939,"4","no",NA,22.5,NA,NA,702003,5506761,49.67949076,-54.19975991
"799","8","Wetland.13",2022-06-16,"Wetland","Dwarf_birch",2,2.974,3.5,49.45,0.070778564,11,5.089,1.83,50.99,0.03588939,"4","no",NA,22.5,NA,NA,702003,5506761,49.67949076,-54.19975991
"800","8","Wetland.13",2022-06-16,"Wetland","Dwarf_birch",3,3.018,3.79,49.02,0.077315381,11,5.089,1.83,50.99,0.03588939,"4","no",NA,22.5,NA,NA,702003,5506761,49.67949076,-54.19975991
"801","8","Wetland.13",2022-06-16,"Wetland","Dwarf_birch",4,3.2,3.77,49.45,0.076238625,11,5.089,1.83,50.99,0.03588939,"4","no",NA,22.5,NA,NA,702003,5506761,49.67949076,-54.19975991
"802","9","Wetland.24",2022-06-16,"Wetland","Dwarf_birch",1,3.044,4.01,47.64,0.084172964,11,5.122,1.85,38.65,0.047865459,"4","yes",NA,13.75,NA,NA,702443,5510841,49.71599675,-54.19155489
"803","9","Wetland.24",2022-06-16,"Wetland","Dwarf_birch",2,3.292,3.58,49.09,0.072927276,11,5.122,1.85,38.65,0.047865459,"4","yes",NA,13.75,NA,NA,702443,5510841,49.71599675,-54.19155489
"804","9","Wetland.24",2022-06-16,"Wetland","Dwarf_birch",3,3.038,3.2,48.37,0.066156709,11,5.122,1.85,38.65,0.047865459,"4","yes",NA,13.75,NA,NA,702443,5510841,49.71599675,-54.19155489
"805","9","Wetland.24",2022-06-16,"Wetland","Dwarf_birch",4,3.349,3.88,49.46,0.07844723,11,5.122,1.85,38.65,0.047865459,"4","yes",NA,13.75,NA,NA,702443,5510841,49.71599675,-54.19155489
"806","9","Wetland.4",2022-06-16,"Wetland","Dwarf_birch",1,3.515,3.17,50.85,0.062340216,11,5.644,1.37,21.01,0.065207044,"4","yes",NA,22.5,NA,NA,702713,5510781,49.7153669,-54.18784515
"807","9","Wetland.4",2022-06-16,"Wetland","Dwarf_birch",2,3.107,3.02,49.76,0.060691318,11,5.644,1.37,21.01,0.065207044,"4","yes",NA,22.5,NA,NA,702713,5510781,49.7153669,-54.18784515
"808","9","Wetland.4",2022-06-16,"Wetland","Dwarf_birch",3,3.103,3.11,49.02,0.063443492,11,5.644,1.37,21.01,0.065207044,"4","yes",NA,22.5,NA,NA,702713,5510781,49.7153669,-54.18784515
"809","9","Wetland.4",2022-06-16,"Wetland","Dwarf_birch",4,3.298,3.16,51.38,0.06150253,11,5.644,1.37,21.01,0.065207044,"4","yes",NA,22.5,NA,NA,702713,5510781,49.7153669,-54.18784515
"810","1","Mixed.8",2022-06-14,"Mixed","Black_spruce",1,3.07,1.27,49.43,0.025692899,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"811","1","Mixed.8",2022-06-14,"Mixed","Black_spruce",2,2.987,1.32,48.79,0.027054724,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
"812","1","Mixed.8",2022-06-14,"Mixed","Black_spruce",3,3.11,0.95,48.92,0.01941946,10,5.136,1.68,39.55,0.042477876,"4","yes",NA,3.5,NA,NA,698273,5504011,49.65602232,-54.25279599
